"MGI:1913300","0610009B22Rik","0610009B22Rik<tm1b(EUCOMM)Hmgu>/0610009B22Rik<tm1b(EUCOMM)Hmgu>","MP:0001489","decreased startle reflex"
"MGI:1345162","Adam23","Adam23<tm1.2Mejr>/Adam23<tm1.2Mejr>","MP:0000745","tremors"
"MGI:2653822","Adam32","Adam32<tm1b(KOMP)Wtsi>/Adam32<tm1b(KOMP)Wtsi>","MP:0006243","impaired pupillary reflex"
"MGI:2429637","Adamts16","Adamts16<em1(IMPC)H>/Adamts16<em1(IMPC)H>","MP:0000745","tremors"
"MGI:1339949","Adamts4","Adamts4<tm1Dgen>/Adamts4<tm1Dgen>","MP:0001405","impaired coordination"
"MGI:1347346","Adamts7","Adamts7<tm1a(KOMP)Wtsi>/Adamts7<tm1a(KOMP)Wtsi>","MP:0001405","impaired coordination"
"MGI:2389008","Adamtsl4","Adamtsl4<em1(IMPC)J>/Adamtsl4<em1(IMPC)J>","MP:0001515","abnormal grip strength"
"MGI:2389008","Adamtsl4","Adamtsl4<em1(IMPC)J>/Adamtsl4<em1(IMPC)J>","MP:0010053","decreased grip strength"
"MGI:1913798","Adamtsl5","Adamtsl5<tm1b(EUCOMM)Hmgu>/Adamtsl5<tm1b(EUCOMM)Hmgu>","MP:0010052","increased grip strength"
"MGI:891999","Adarb1","Adarb1<tm1.1Skwa>/Adarb1<tm1.1Skwa> Tg(SLC18A3-cre)KMisa/?","MP:0001402","hypoactivity"
"MGI:891999","Adarb1","Adarb1<tm1.1Skwa>/Adarb1<tm1.1Skwa> Tg(SLC18A3-cre)KMisa/?","MP:0001405","impaired coordination"
"MGI:891999","Adarb1","Adarb1<tm1.1Skwa>/Adarb1<tm1.1Skwa> Tg(SLC18A3-cre)KMisa/?","MP:0001504","abnormal posture"
"MGI:891999","Adarb1","Adarb1<tm1.1Skwa>/Adarb1<tm1.1Skwa> Tg(SLC18A3-cre)KMisa/?","MP:0004263","abnormal limb posture"
"MGI:891999","Adarb1","Adarb1<tm1.1Skwa>/Adarb1<tm1.1Skwa> Tg(SLC18A3-cre)KMisa/?","MP:0010053","decreased grip strength"
"MGI:2151118","Adarb2","Adarb2<em1(IMPC)Tcp>/Adarb2<em1(IMPC)Tcp>","MP:0001513","limb grasping"
"MGI:1889336","Adck2","Adck2<tm1(KOMP)Vlcg>/Adck2<+>","MP:0001405","impaired coordination"
"MGI:1889336","Adck2","Adck2<tm1(KOMP)Vlcg>/Adck2<+>","MP:0010053","decreased grip strength"
"MGI:99677","Adcy1","Adcy1<tm1Drs>/Adcy1<tm1Drs>","MP:0005498","hyporesponsive to tactile stimuli"
"MGI:99677","Adcy1","Adcy1<tm1b(EUCOMM)Wtsi>/Adcy1<tm1b(EUCOMM)Wtsi>","MP:0001392","abnormal locomotor behavior"
"MGI:99677","Adcy1","Adcy1<tm1b(EUCOMM)Wtsi>/Adcy1<tm1b(EUCOMM)Wtsi>","MP:0001399","hyperactivity"
"MGI:99677","Adcy1","Adcy1<tm1b(EUCOMM)Wtsi>/Adcy1<tm1b(EUCOMM)Wtsi>","MP:0001406","abnormal gait"
"MGI:99677","Adcy1","Adcy1<tm1b(EUCOMM)Wtsi>/Adcy1<tm1b(EUCOMM)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:99675","Adcy3","Adcy3<Jll>/Adcy3<+>","MP:0001399","hyperactivity"
"MGI:99673","Adcy5","Adcy5<tm1Yish>/Adcy5<tm1Yish>","MP:0001402","hypoactivity"
"MGI:99673","Adcy5","Adcy5<tm1Yish>/Adcy5<tm1Yish>","MP:0001405","impaired coordination"
"MGI:99673","Adcy5","Adcy5<tm1Yish>/Adcy5<tm1Yish>","MP:0002757","decreased vertical activity"
"MGI:99673","Adcy5","Adcy5<tm1Yish>/Adcy5<tm1Yish>","MP:0005156","bradykinesia"
"MGI:105094","Adcyap1","Adcyap1<tm1Aba>/Adcyap1<tm1Aba>","MP:0001399","hyperactivity"
"MGI:105094","Adcyap1","Adcyap1<tm1Aba>/Adcyap1<tm1Aba>","MP:0002574","increased vertical activity"
"MGI:105094","Adcyap1","Adcyap1<tm1Clw>/Adcyap1<tm1Clw>","MP:0001399","hyperactivity"
"MGI:108449","Adcyap1r1","Adcyap1r1<tm1.1Gsc>/Adcyap1r1<tm1.1Gsc>","MP:0001399","hyperactivity"
"MGI:2451244","Adgrb2","Adgrb2<tm1b(KOMP)Mbp>/Adgrb2<tm1b(KOMP)Mbp>","MP:0001399","hyperactivity"
"MGI:2451244","Adgrb2","Adgrb2<tm1b(KOMP)Mbp>/Adgrb2<tm1b(KOMP)Mbp>","MP:0003313","abnormal locomotor activation"
"MGI:2182928","Adgrf5","Adgrf5<tm1b(KOMP)Wtsi>/Adgrf5<tm1b(KOMP)Wtsi>","MP:0001486","abnormal startle reflex"
"MGI:2182928","Adgrf5","Adgrf5<tm1b(KOMP)Wtsi>/Adgrf5<tm1b(KOMP)Wtsi>","MP:0001489","decreased startle reflex"
"MGI:2182928","Adgrf5","Adgrf5<tm1b(KOMP)Wtsi>/Adgrf5<tm1b(KOMP)Wtsi>","MP:0010052","increased grip strength"
"MGI:1340051","Adgrg1","Adgrg1<tm1Dgen>/Adgrg1<tm1Dgen>","MP:0001392","abnormal locomotor behavior"
"MGI:1340051","Adgrg1","Adgrg1<tm1Lex>/Adgrg1<tm1Lex>","MP:0001405","impaired coordination"
"MGI:1916151","Adgrg6","Adgrg6<tm1Lex>/Adgrg6<tm1Lex>","MP:0001524","impaired limb coordination"
"MGI:1916151","Adgrg6","Adgrg6<tm1Lex>/Adgrg6<tm1Lex>","MP:0002690","akinesia"
"MGI:2139714","Adgrl2","Adgrl2<tm1Dgen>/Adgrl2<+>","MP:0001402","hypoactivity"
"MGI:2441950","Adgrl3","Adgrl3<Gt(S17-5H1)Sor>/Adgrl3<Gt(S17-5H1)Sor>","MP:0001399","hyperactivity"
"MGI:2441950","Adgrl3","Adgrl3<Gt(S17-5H1)Sor>/Adgrl3<Gt(S17-5H1)Sor>","MP:0001409","increased stereotypic behavior"
"MGI:2441950","Adgrl3","Adgrl3<Gt(S17-5H1)Sor>/Adgrl3<Gt(S17-5H1)Sor>","MP:0008911","induced hyperactivity"
"MGI:1274784","Adgrv1","Adgrv1<rueda>/Adgrv1<rueda>","MP:0001489","decreased startle reflex"
"MGI:1274784","Adgrv1","Adgrv1<tm1.1(KOMP)Vlcg>/Adgrv1<tm1.1(KOMP)Vlcg>","MP:0001486","abnormal startle reflex"
"MGI:1274784","Adgrv1","Adgrv1<tm1.1(KOMP)Vlcg>/Adgrv1<tm1.1(KOMP)Vlcg>","MP:0001489","decreased startle reflex"
"MGI:87926","Adh7","Adh7<tm1Gdu>/Adh7<+>","MP:0001392","abnormal locomotor behavior"
"MGI:87926","Adh7","Adh7<tm1Gdu>/Adh7<+>","MP:0002757","decreased vertical activity"
"MGI:87926","Adh7","Adh7<tm1Gdu>/Adh7<tm1Gdu>","MP:0001392","abnormal locomotor behavior"
"MGI:1919924","Adipor1","Adipor1<tm1Dgen>/Adipor1<tm1Dgen>","MP:0001402","hypoactivity"
"MGI:93830","Adipor2","Adipor2<tm1Dgen>/Adipor2<tm1Dgen>","MP:0001399","hyperactivity"
"MGI:93830","Adipor2","Adipor2<tm1b(EUCOMM)Hmgu>/Adipor2<tm1b(EUCOMM)Hmgu>","MP:0001513","limb grasping"
"MGI:87930","Adk","Tg(UBC-Adk)1Bois/?","MP:0001399","hyperactivity"
"MGI:108058","Adm","Adm<tm1Mtnz>/Adm<tm1Mtnz> Tg(Tuba1-cre)1Tes/?","MP:0001399","hyperactivity"
"MGI:108058","Adm","Adm<tm1Mtnz>/Adm<tm1Mtnz> Tg(Tuba1-cre)1Tes/?","MP:0001405","impaired coordination"
"MGI:108058","Adm","Adm<tm1Mtnz>/Adm<tm1Mtnz> Tg(Tuba1-cre)1Tes/?","MP:0001409","increased stereotypic behavior"
"MGI:108058","Adm","Adm<tm1Mtnz>/Adm<tm1Mtnz> Tg(Tuba1-cre)1Tes/?","MP:0002574","increased vertical activity"
"MGI:2448562","Adnp2","Adnp2<em3(IMPC)Tcp>/Adnp2<em3(IMPC)Tcp>","MP:0010052","increased grip strength"
"MGI:99401","Adora1","Adora1<tm1b(KOMP)Wtsi>/Adora1<tm1b(KOMP)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:99401","Adora1","Adora1<tm1b(KOMP)Wtsi>/Adora1<tm1b(KOMP)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:99402","Adora2a","Adora2a<tm1Dyj>/Adora2a<tm1.1Dyj> Tg(Camk2a-cre)1Szi/?","MP:0003313","abnormal locomotor activation"
"MGI:99402","Adora2a","Adora2a<tm1Dyj>/Adora2a<tm1Dyj> Tg(Camk2a-cre)1Szi/?","MP:0003313","abnormal locomotor activation"
"MGI:99402","Adora2a","Adora2a<tm1Jfc>/Adora2a<tm1Jfc>","MP:0001402","hypoactivity"
"MGI:99402","Adora2a","Adora2a<tm1Jfc>/Adora2a<tm1Jfc>","MP:0003313","abnormal locomotor activation"
"MGI:99402","Adora2a","Adora2a<tm1Map>/Adora2a<tm1Map>","MP:0003313","abnormal locomotor activation"
"MGI:1913608","Adprm","Adprm<tm1b(EUCOMM)Hmgu>/Adprm<tm1b(EUCOMM)Hmgu>","MP:0001489","decreased startle reflex"
"MGI:1913608","Adprm","Adprm<tm1b(EUCOMM)Hmgu>/Adprm<tm1b(EUCOMM)Hmgu>","MP:0003313","abnormal locomotor activation"
"MGI:1913608","Adprm","Adprm<tm1b(EUCOMM)Hmgu>/Adprm<tm1b(EUCOMM)Hmgu>","MP:0010053","decreased grip strength"
"MGI:106673","Adra1d","Adra1d<tm1Gzt>/Adra1d<tm1Gzt>","MP:0001489","decreased startle reflex"
"MGI:106673","Adra1d","Adra1d<tm1Gzt>/Adra1d<tm1Gzt>","MP:0003858","enhanced coordination"
"MGI:106673","Adra1d","Adra1d<tm1Jabl>/Adra1d<tm1Jabl>","MP:0002757","decreased vertical activity"
"MGI:106673","Adra1d","Adra1d<tm1Jabl>/Adra1d<tm1Jabl>","MP:0003313","abnormal locomotor activation"
"MGI:87934","Adra2a","Adra2a<tm1.1(KOMP)Vlcg>/Adra2a<tm1.1(KOMP)Vlcg>","MP:0001399","hyperactivity"
"MGI:87934","Adra2a","Adra2a<tm1.1(KOMP)Vlcg>/Adra2a<tm1.1(KOMP)Vlcg>","MP:0001486","abnormal startle reflex"
"MGI:87934","Adra2a","Adra2a<tm1.1(KOMP)Vlcg>/Adra2a<tm1.1(KOMP)Vlcg>","MP:0001489","decreased startle reflex"
"MGI:87934","Adra2a","Adra2a<tm1.1(KOMP)Vlcg>/Adra2a<tm1.1(KOMP)Vlcg>","MP:0003313","abnormal locomotor activation"
"MGI:87936","Adra2c","Adra2c<tm1Gsb>/Adra2c<tm1Gsb>","MP:0001488","increased startle reflex"
"MGI:1338038","Aebp2","Aebp2<Gt(BC0681)Wtsi>/Aebp2<+>","MP:0001489","decreased startle reflex"
"MGI:2147658","Afap1l2","Afap1l2<tm1b(KOMP)Wtsi>/Afap1l2<tm1b(KOMP)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:1314653","Afdn","Afdn<em1(IMPC)Mbp>/Afdn<+>","MP:0001486","abnormal startle reflex"
"MGI:1100819","Aff1","Aff1<Rob>/Aff1<+>","MP:0001388","abnormal stationary movement"
"MGI:1100819","Aff1","Aff1<Rob>/Aff1<+>","MP:0001393","ataxia"
"MGI:1100819","Aff1","Aff1<Rob>/Aff1<+>","MP:0001525","impaired balance"
"MGI:1100819","Aff1","Aff1<Rob>/Aff1<+>","MP:0005424","jerky movement"
"MGI:106927","Aff3","Aff3<tm1a(EUCOMM)Wtsi>/Aff3<tm1a(EUCOMM)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<+>","MP:0001405","impaired coordination"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<+>","MP:0001406","abnormal gait"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<+>","MP:0001513","limb grasping"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<+>","MP:0001525","impaired balance"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<+>","MP:0003313","abnormal locomotor activation"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<Emv66>","MP:0000753","paralysis"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<Emv66>","MP:0001405","impaired coordination"
"MGI:1916847","Afg3l2","Afg3l2<Emv66>/Afg3l2<Emv66>","MP:0001523","impaired righting response"
"MGI:1916847","Afg3l2","Afg3l2<par>/Afg3l2<par>","MP:0000745","tremors"
"MGI:1916847","Afg3l2","Afg3l2<par>/Afg3l2<par>","MP:0000753","paralysis"
"MGI:1916847","Afg3l2","Afg3l2<par>/Afg3l2<par>","MP:0001405","impaired coordination"
"MGI:1916847","Afg3l2","Afg3l2<par>/Afg3l2<par>","MP:0001523","impaired righting response"
"MGI:1916847","Afg3l2","Afg3l2<par>/Afg3l2<par>","MP:0001961","abnormal reflex"
"MGI:1916847","Afg3l2","Afg3l2<tm1Arte>/Afg3l2<tm1Arte> Tg(Pcp2-cre)2Mpin/?","MP:0001406","abnormal gait"
"MGI:1916847","Afg3l2","Afg3l2<tm1Arte>/Afg3l2<tm1Arte> Tg(Plp1-cre/ERT)3Pop/?","MP:0001405","impaired coordination"
"MGI:2448704","Afmid","Afmid<tm1b(EUCOMM)Wtsi>/Afmid<tm1b(EUCOMM)Wtsi>","MP:0001399","hyperactivity"
"MGI:104873","Aga","Aga<tm1Vk>/Aga<tm1Vk>","MP:0001393","ataxia"
"MGI:104873","Aga","Aga<tm1Vk>/Aga<tm1Vk>","MP:0001405","impaired coordination"
"MGI:104873","Aga","Aga<tm1Vk>/Aga<tm1Vk>","MP:0001407","short stride length"
"MGI:104873","Aga","Aga<tm1Vk>/Aga<tm1Vk>","MP:0001524","impaired limb coordination"
"MGI:104873","Aga","Aga<tm1Vk>/Aga<tm1Vk>","MP:0001525","impaired balance"
"MGI:2653690","Agap1","Agap1<tm1a(EUCOMM)Wtsi>/Agap1<tm1a(EUCOMM)Wtsi>","MP:0006358","absent pinna reflex"
"MGI:1918244","Agbl4","Agbl4<em1(IMPC)Mbp>/Agbl4<em1(IMPC)Mbp>","MP:0001486","abnormal startle reflex"
"MGI:1924809","Agl","Agl<tm1Geno>/Agl<tm1Geno>","MP:0001405","impaired coordination"
"MGI:1924809","Agl","Agl<tm1Geno>/Agl<tm1Geno>","MP:0001406","abnormal gait"
"MGI:1924809","Agl","Agl<tm1a(EUCOMM)Wtsi>/Agl<tm1a(EUCOMM)Wtsi>","MP:0001402","hypoactivity"
"MGI:1924809","Agl","Agl<tm1a(EUCOMM)Wtsi>/Agl<tm1a(EUCOMM)Wtsi>","MP:0010053","decreased grip strength"
"MGI:1924809","Agl","Agl<tm1b(EUCOMM)Wtsi>/Agl<+>","MP:0000745","tremors"
"MGI:1924809","Agl","Agl<tm1b(EUCOMM)Wtsi>/Agl<tm1b(EUCOMM)Wtsi>","MP:0001406","abnormal gait"
"MGI:2446630","Ago1","Ago1<tm1a(KOMP)Wtsi>/Ago1<tm1a(KOMP)Wtsi>","MP:0001399","hyperactivity"
"MGI:2446634","Ago3","Ago3<tm1a(KOMP)Wtsi>/Ago3<tm1a(KOMP)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:1932075","Agpat1","Agpat1<tm1.1(KOMP)Vlcg>/Agpat1<+>","MP:0001489","decreased startle reflex"
"MGI:1932075","Agpat1","Agpat1<tm1Garg>/Agpat1<tm1Garg>","MP:0001399","hyperactivity"
"MGI:1932075","Agpat1","Agpat1<tm1Garg>/Agpat1<tm1Garg>","MP:0002574","increased vertical activity"
"MGI:1914762","Agpat2","Agpat2<tm1Garg>/Agpat2<tm1Garg>","MP:0001402","hypoactivity"
"MGI:87961","Agrn","Agrn<nmf380>/Agrn<nmf380>","MP:0000745","tremors"
"MGI:87961","Agrn","Agrn<nmf380>/Agrn<nmf380>","MP:0001513","limb grasping"
"MGI:87961","Agrn","Agrn<nmf380>/Agrn<nmf380>","MP:0001524","impaired limb coordination"
"MGI:87961","Agrn","Agrn<nmf380>/Agrn<nmf380>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:87961","Agrn","Agrn<nmf380>/Agrn<nmf380>","MP:0009434","paraparesis"
"MGI:87961","Agrn","Agrn<tm3Jrs>/Agrn<tm3Jrs>","MP:0001404","no spontaneous movement"
"MGI:892013","Agrp","Agrp<tm1Mws>/Agrp<tm1Mws>","MP:0001399","hyperactivity"
"MGI:87963","Agt","Agt<tm1Afu>/Agt<tm1Afu>","MP:0001399","hyperactivity"
"MGI:2159437","Agtpbp1","Agtpbp1<atms>/Agtpbp1<atms>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<atms>/Agtpbp1<atms>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<babe>/Agtpbp1<babe>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<babe>/Agtpbp1<babe>","MP:0009434","paraparesis"
"MGI:2159437","Agtpbp1","Agtpbp1<m2Btlr>/Agtpbp1<m2Btlr>","MP:0000745","tremors"
"MGI:2159437","Agtpbp1","Agtpbp1<m3Btlr>/Agtpbp1<m3Btlr>","MP:0001405","impaired coordination"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-2J>/Agtpbp1<pcd-2J>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-2J>/Agtpbp1<pcd-2J>","MP:0001516","abnormal motor coordination/balance"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-3J>/Agtpbp1<pcd-3J>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-4J>/Agtpbp1<pcd-4J>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-5J>/Agtpbp1<pcd-5J>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-6J>/Agtpbp1<pcd-6J>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-7J>/Agtpbp1<pcd-7J>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-8J>/Agtpbp1<pcd-8J>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-Btlr>/Agtpbp1<pcd-Btlr>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd-Tg(Dhfr)1Jwg>/Agtpbp1<pcd-Tg(Dhfr)1Jwg>","MP:0001393","ataxia"
"MGI:2159437","Agtpbp1","Agtpbp1<pcd>/Agtpbp1<pcd>","MP:0001393","ataxia"
"MGI:87966","Agtr2","Agtr2<tm1Gsb>/?","MP:0001402","hypoactivity"
"MGI:87966","Agtr2","Agtr2<tm1Tin>/?","MP:0001489","decreased startle reflex"
"MGI:87968","Ahcy","Ahcy<tm1b(EUCOMM)Hmgu>/Ahcy<+>","MP:0001489","decreased startle reflex"
"MGI:87968","Ahcy","Ahcy<tm1b(EUCOMM)Hmgu>/Ahcy<+>","MP:0010052","increased grip strength"
"MGI:87971","Ahi1","Ahi1<tm1.1Xjl>/Ahi1<tm1.1Xjl>","MP:0001392","abnormal locomotor behavior"
"MGI:87971","Ahi1","Ahi1<tm1.1Xjl>/Ahi1<tm1.1Xjl>","MP:0003313","abnormal locomotor activation"
"MGI:105043","Ahr","Ahr<tm1Yfk>/Ahr<tm1Yfk>","MP:0009619","abnormal optokinetic reflex"
"MGI:105043","Ahr","Ahr<tm1Yfk>/Ahr<tm1Yfk>","MP:0011042","abnormal horizontal vestibuloocular reflex"
"MGI:1349419","Aifm1","Aifm1<Hq>/?","MP:0000745","tremors"
"MGI:1349419","Aifm1","Aifm1<Hq>/?","MP:0001393","ataxia"
"MGI:1349419","Aifm1","Aifm1<Hq>/?","MP:0001405","impaired coordination"
"MGI:1349419","Aifm1","Aifm1<Hq>/?","MP:0001406","abnormal gait"
"MGI:1349419","Aifm1","Aifm1<Hq>/?","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1349419","Aifm1","Aifm1<Hq>/Aifm1<Hq>","MP:0000745","tremors"
"MGI:1349419","Aifm1","Aifm1<Hq>/Aifm1<Hq>","MP:0001393","ataxia"
"MGI:1349419","Aifm1","Aifm1<Hq>/Aifm1<Hq>","MP:0001405","impaired coordination"
"MGI:1349419","Aifm1","Aifm1<Hq>/Aifm1<Hq>","MP:0001406","abnormal gait"
"MGI:1349419","Aifm1","Aifm1<Hq>/Aifm1<Hq>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1349419","Aifm1","Aifm1<tm2Pngr>/? Tg(Ckmm-cre)5Khn/?","MP:0005202","lethargy"
"MGI:1338803","Aire","Aire<tm1Mand>/Aire<+>","MP:0000753","paralysis"
"MGI:1338803","Aire","Aire<tm1Mand>/Aire<+>","MP:0000755","hindlimb paralysis"
"MGI:1338803","Aire","Aire<tm1Mand>/Aire<+>","MP:0001513","limb grasping"
"MGI:2685419","Ajap1","Ajap1<tm1b(EUCOMM)Hmgu>/Ajap1<tm1b(EUCOMM)Hmgu>","MP:0001486","abnormal startle reflex"
"MGI:2685419","Ajap1","Ajap1<tm1b(EUCOMM)Hmgu>/Ajap1<tm1b(EUCOMM)Hmgu>","MP:0003313","abnormal locomotor activation"
"MGI:2684060","Akap11","Akap11<tm1.2Jsco>/Akap11<tm1.2Jsco>","MP:0001402","hypoactivity"
"MGI:2684060","Akap11","Akap11<tm1.2Jsco>/Akap11<tm1.2Jsco>","MP:0020211","slow movement"
"MGI:1932576","Akap12","Akap12<tm1Ihg>/Akap12<tm1Ihg>","MP:0001513","limb grasping"
"MGI:2685104","Akap5","Akap5<tm1.1Jsco>/Akap5<tm1.1Jsco>","MP:0001405","impaired coordination"
"MGI:1859150","Akap7","Akap7<tm2b(EUCOMM)Hmgu>/Akap7<tm2b(EUCOMM)Hmgu>","MP:0001486","abnormal startle reflex"
"MGI:2140340","Akna","Akna<tm1Mak>/Akna<tm1Mak>","MP:0000746","weakness"
"MGI:107673","Akr1b8","Akr1b8<tm1.1(KOMP)Vlcg>/Akr1b8<tm1.1(KOMP)Vlcg>","MP:0010052","increased grip strength"
"MGI:2653678","Akr1c19","Akr1c19<em1(IMPC)J>/Akr1c19<em1(IMPC)J>","MP:0001392","abnormal locomotor behavior"
"MGI:2384785","Akr1d1","Akr1d1<tm1.1(KOMP)Vlcg>/Akr1d1<tm1.1(KOMP)Vlcg>","MP:0010052","increased grip strength"
"MGI:107796","Akr7a5","Akr7a5<tm1b(EUCOMM)Hmgu>/Akr7a5<+>","MP:0001486","abnormal startle reflex"
"MGI:87986","Akt1","Akt1<tm1Hem>/Akt1<tm1Hem>","MP:0000746","weakness"
"MGI:87986","Akt1","Akt1<tm2.1Mbb>/Akt1<tm2.1Mbb>","MP:0001399","hyperactivity"
"MGI:1345147","Akt3","Akt3<tm1Mbb>/Akt3<tm1Mbb>","MP:0001399","hyperactivity"
"MGI:3693832","Aktip","Aktip<tm1b(EUCOMM)Hmgu>/Aktip<tm1b(EUCOMM)Hmgu>","MP:0001399","hyperactivity"
"MGI:3693832","Aktip","Aktip<tm1b(EUCOMM)Hmgu>/Aktip<tm1b(EUCOMM)Hmgu>","MP:0003313","abnormal locomotor activation"
"MGI:96853","Alad","Alad<em1(IMPC)Tcp>/Alad<+>","MP:0010053","decreased grip strength"
"MGI:1861722","Aldh1a3","Aldh1a3<tm1b(KOMP)Wtsi>/Aldh1a3<+>","MP:0001392","abnormal locomotor behavior"
"MGI:1861722","Aldh1a3","Aldh1a3<tm1b(KOMP)Wtsi>/Aldh1a3<+>","MP:0003313","abnormal locomotor activation"
"MGI:1919785","Aldh1b1","Aldh1b1<tm2a(EUCOMM)Wtsi>/Aldh1b1<tm2a(EUCOMM)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:1340024","Aldh1l1","Aldh1l1<tm1b(KOMP)Wtsi>/Aldh1l1<tm1b(KOMP)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:99600","Aldh2","Aldh2<tm1a(EUCOMM)Wtsi>/Aldh2<tm1a(EUCOMM)Wtsi>","MP:0001486","abnormal startle reflex"
"MGI:99600","Aldh2","Aldh2<tm1a(EUCOMM)Wtsi>/Aldh2<tm1a(EUCOMM)Wtsi>","MP:0005316","abnormal response to tactile stimuli"
"MGI:2441982","Aldh5a1","Aldh5a1<tm1Kmg>/Aldh5a1<tm1Kmg>","MP:0001393","ataxia"
"MGI:87995","Aldob","Aldob<tm2b(EUCOMM)Wtsi>/Aldob<tm2b(EUCOMM)Wtsi>","MP:0001489","decreased startle reflex"
"MGI:101863","Aldoc","Aldoc<tm1.1(KOMP)Vlcg>/Aldoc<tm1.1(KOMP)Vlcg>","MP:0003313","abnormal locomotor activation"
"MGI:2142632","Alg11","Alg11<tm1.1(KOMP)Vlcg>/Alg11<+>","MP:0001515","abnormal grip strength"
"MGI:1914731","Alg2","Alg2<tm1.1(KOMP)Vlcg>/Alg2<+>","MP:0003313","abnormal locomotor activation"
"MGI:2141959","Alg8","Alg8<em1(IMPC)J>/Alg8<+>","MP:0001402","hypoactivity"
"MGI:2141959","Alg8","Alg8<em1(IMPC)J>/Alg8<+>","MP:0003313","abnormal locomotor activation"
"MGI:1924753","Alg9","Alg9<em1(IMPC)J>/Alg9<+>","MP:0001486","abnormal startle reflex"
"MGI:103305","Alk","Alk<tm2.1Ics>/Alk<+>","MP:0001402","hypoactivity"
"MGI:103305","Alk","Alk<tm2.1Ics>/Alk<+>","MP:0002757","decreased vertical activity"
"MGI:103305","Alk","Alk<tm2.1Ics>/Alk<+>","MP:0010052","increased grip strength"
"MGI:2384034","Alkbh1","Alkbh1<tm1b(EUCOMM)Hmgu>/Alkbh1<+>","MP:0001402","hypoactivity"
"MGI:1934606","Alms1","Alms1<tm1b(EUCOMM)Hmgu>/Alms1<tm1b(EUCOMM)Hmgu>","MP:0001392","abnormal locomotor behavior"
"MGI:1098228","Alox8","Alox8<tm1a(KOMP)Wtsi>/Alox8<tm1a(KOMP)Wtsi>","MP:0001402","hypoactivity"
"MGI:2151224","Alpk3","Alpk3<tm1b(EUCOMM)Hmgu>/Alpk3<+>","MP:0003313","abnormal locomotor activation"
"MGI:87983","Alpl","Alpl<tm1Jlm>/Alpl<tm1Jlm>","MP:0000746","weakness"
"MGI:87983","Alpl","Alpl<tm1Jlm>/Alpl<tm1Jlm>","MP:0001405","impaired coordination"
"MGI:1921268","Als2","Als2<tm1Cai>/Als2<tm1Cai>","MP:0001405","impaired coordination"
"MGI:1921268","Als2","Als2<tm1Deng>/Als2<tm1Deng>","MP:0001405","impaired coordination"
"MGI:1921268","Als2","Als2<tm1Garo>/Als2<tm1Garo>","MP:0001405","impaired coordination"
"MGI:1921268","Als2","Als2<tm1Garo>/Als2<tm1Garo>","MP:0004262","abnormal physical strength"
"MGI:1921268","Als2","Als2<tm1Hay>/Als2<tm1Hay>","MP:0001402","hypoactivity"
"MGI:3695445","Amdt1","Amdt1<C57BL/6J>/Amdt1<C57BL/6J>","MP:0001399","hyperactivity"
"MGI:3695446","Amdt2","Amdt2<C57BL/6J>/?","MP:0001399","hyperactivity"
"MGI:1919963","Angptl1","Angptl1<tm4b(KOMP)Wtsi>/Angptl1<tm4b(KOMP)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:3045421","Ank","Ank<ank>/Ank<ank>","MP:0001406","abnormal gait"
