identity,NetworkFilename,Strain,CoatColor,CoatColor_numeric,Sex,Sex_numeric,Weight,Box,Box_numeric,TestAge,TestDate,TestTime,OFA_DistanceTraveled_first5m,OFA_DistanceTraveled_first20m,OFA_DistanceTraveled_first55m,OFA_PeripheryTime_first5m,OFA_PeripheryTime_first20m,OFA_PeripheryTime_first55m,OFA_CornerTime_first5m,OFA_CornerTime_first20m,OFA_CornerTime_first55m,OFA_Groom_first5m,OFA_Groom_first20m,OFA_Groom_first55m,OFA_Groom_first55m_linearslope,OFA_GroomBouts_first5m,OFA_GroomBouts_first20m,OFA_GroomBouts_first55m,OFA_GroomBouts_first55m_linearslope,OFA_GroomAvgBout_first5m,OFA_GroomAvgBout_first20m,OFA_GroomAvgBout_first55m,OFA_GroomAvgBout_first55m_linearslope,OFA_GroomPeakMidBin,OFA_GroomPeakVal,OFA_GroomPeakSlope
C57BL6NJ-NA,LL5-B2B/2015-12-15_BG/LL5-1_C57BL6NJ.avi,C57BL/6NJ,Black,6,F,0,20.5,LL5-1,17,9,2015-12-15,2019-11-21 11:00:00,1822.01,6945.716,18649.179,282.5332,1130.3332,3095.5997,17.46668,69.69998,204.43336,16.93333,37.36666,107.56666,0.00766956565656564,2,5,14,0.00223665223665224,8.466665,7.473332,7.68333285714286,-0.0381278148209275,52.5,26.9,0.512380952380952
C57BL6NJ-NA,LL5-B2B/2015-12-15_BG/LL5-2_C57BL6NJ.avi,C57BL/6NJ,Black,6,F,0,20.4,LL5-2,18,9,2015-12-15,2019-11-21 11:00:00,2153.78,7932.905,22547.751,275.9667,979.4333,2466.4668,24.066626,220.599993,833.566643,6.5,20.5,79.70006,0.0359091507936508,1,3,9,0.000721500721500722,6.5,6.83333333333333,8.85556222222222,0.201659740963855,47.5,33.0667,0.696141052631579
C57BL6NJ-NA,LL5-B2B/2015-12-15_BG/LL5-3_C57BL6NJ.avi,C57BL/6NJ,Black,6,F,0,18.6,LL5-3,19,9,2015-12-15,2019-11-21 11:00:00,1817.588,8555.804,22941.045,258.7667,1059.1999,2619.3997,41.233403,140.833383,680.633453,12.73333,12.73333,54.03336,0.0146681522366522,2,2,8,0.00158730158730159,6.366665,6.366665,6.75417,0.0417702412280702,42.5,28.30003,0.665883058823529
C57BL6NJ-NA,LL5-B2B/2015-12-15_BG/LL5-4_C57BL6NJ.avi,C57BL/6NJ,Black,6,F,0,20.4,LL5-4,20,9,2015-12-15,2019-11-21 11:00:00,2185.449,8264.326,20578.465,288.6,1111.9,3085.7002,11.43333,88.133362,214.333312,7.26667,11.03334,49.30004,-0.0199711551226551,1,2,8,-0.00252525252525253,7.26667,5.51667,6.162505,-0.0617376284884455,22.5,26.03336,1.15703822222222
C3H-NA,LL5-B2B/2015-12-21_BG/LL5-1_C3H.avi,C3H/HeJ,Agouti,1,M,1,24.8,LL5-1,17,8.85714285714286,2015-12-21,2019-11-21 10:55:00,1791.481,5454.093,9729.21593,283.3333,1093.2666,3119.8666,16.733329,106.833369,180.233372,10.2,13.3,208.86667,0.117393028860029,2,3,18,0.00497835497835498,5.1,4.43333333333333,11.6037038888889,0.287470923331773,42.5,80.90007,1.90353105882353
C3H-NA,LL5-B2B/2015-12-21_BG/LL5-2_C3H.avi,C3H/HeJ,Agouti,1,M,1,26.2,LL5-2,18,8.85714285714286,2015-12-21,2019-11-21 10:55:00,1417.019,4643.7074,11265.1454,264.2333,979.1666,2778.3998,35.7667,220.833403,521.633443,0,40.13334,96.39994,-0.0185377922077922,0,3,5,-0.0031024531024531,NA,13.37778,19.279988,0.728611416199694,42.5,31.7333,0.746665882352941
C3H-NA,LL5-B2B/2015-12-21_BG/LL5-3_C3H.avi,C3H/HeJ,Agouti,1,M,1,24.7,LL5-3,19,8.85714285714286,2015-12-21,2019-11-21 10:55:00,2497.801,8296.504,17403.0672,256.7333,988.5666,2767.7999,43.30004,211.46668,532.23347,0,4.2,76.83334,0.095278968975469,0,1,9,0.00945165945165945,NA,4.2,8.53703777777778,0.138003041642679,47.5,38.0667,0.801404210526316
C3H-NA,LL5-B2B/2015-12-21_BG/LL5-4_C3H.avi,C3H/HeJ,Agouti,1,M,1,25.7,LL5-4,20,8.85714285714286,2015-12-21,2019-11-21 10:55:00,1441.0508,3521.2901,6248.8392,291.2,1146.3668,3240.2001,8.833332,53.666595,59.866595,0,39.2667,155.06667,0.0297330382395382,0,2,10,0.00367965367965368,NA,19.63335,15.506667,-0.222670413898524,32.5,35.2333,1.08410153846154
LL5-B2B/2015-12-22_BG/LL5-1_CAST.avi-NA,LL5-B2B/2015-12-22_BG/LL5-1_CAST.avi,CAST/EiJ,Agouti,1,F,0,12,LL5-1,17,10,2015-12-22,2019-11-21 10:55:00,4517.626,13614.261,28112.047,277.9666,1091.6333,2866.4667,22.066697,108.433387,433.599984,0,39.8,161.23337,0.0501466991341991,0,3,10,0.00295815295815296,NA,13.2666666666667,16.123337,0.0172041283102942,27.5,41.03337,1.49212254545455
LL5-B2B/2015-12-22_BG/LL5-2_CAST.avi-NA,LL5-B2B/2015-12-22_BG/LL5-2_CAST.avi,CAST/EiJ,Agouti,1,F,0,12.7,LL5-2,18,10,2015-12-22,2019-11-21 10:55:00,3453.767,11399.036,24861.61,291.3,1119.6,3025.7335,8.73333,80.433299,274.333284,6.36667,41.9,234.59987,0.0262505151515152,1,6,17,-0.000649350649350651,6.36667,6.98333333333333,13.7999923529412,0.141845614578722,22.5,57.73333,2.56592577777778
LL5-B2B/2015-12-22_BG/LL5-3_CAST.avi-NA,LL5-B2B/2015-12-22_BG/LL5-3_CAST.avi,CAST/EiJ,Agouti,1,F,0,12.7,LL5-3,19,10,2015-12-22,2019-11-21 10:55:00,4733.756,13206.494,29612.167,285.4,1121,2911.5332,14.60001,79.000047,388.466787,8.83333,41.2667,150.60004,0.0297209466089466,2,5,14,7.21500721500688e-05,4.416665,8.25334,10.7571457142857,0.124965229079987,42.5,32.1,0.755294117647059
LL5-B2B/2015-12-22_BG/LL5-4_CAST.avi-NA,LL5-B2B/2015-12-22_BG/LL5-4_CAST.avi,CAST/EiJ,Agouti,1,F,0,12.3,LL5-4,20,10,2015-12-22,2019-11-21 10:55:00,3966.621,12136.2,25947.152,283.7333,1119,2986.5,16.266667,81.06665,313.56659,0,3.2,70.3666,0.0400095425685426,0,1,7,0.00245310245310245,NA,3.2,10.0523714285714,0.158905401195049,42.5,20.3333,0.478430588235294
NZW-NA,LL5-B2B/2016-01-25_BG/LL5-1_NZW.avi,NZW/LacJ,Albino,3,F,0,NA,LL5-1,17,8.85714285714286,2016-01-25,2019-11-21 11:05:00,2347.948,7688.698,17890.2178,292.3999,1061.5998,2830.2996,7.63334,138.433377,469.733427,21.2667,70.63333,391.5999,0.132525140692641,2,11,39,0.00793650793650793,10.63335,6.42121181818182,10.0410230769231,0.100714787720337,47.5,90.09993,1.89684063157895
NZW-NA,LL5-B2B/2016-01-25_BG/LL5-2_NZW.avi,NZW/LacJ,Albino,3,F,0,NA,LL5-2,18,8.85714285714286,2016-01-25,2019-11-21 11:05:00,956.871,2785.3517,5145.5722,294.0667,1191.0001,3262.5668,5.93333,8.999994,37.466624,9,30.46667,110.1666,-0.029598373015873,1,5,10,-0.00620490620490621,9,6.093334,11.01666,0.446030645964796,27.5,27.4333,0.997574545454545
NZW-NA,LL5-B2B/2016-01-25_BG/LL5-3_NZW.avi,NZW/LacJ,Albino,3,F,0,NA,LL5-3,19,8.85714285714286,2016-01-25,2019-11-21 11:05:00,2471.875,7898.031,14796.4594,289.3,1087.3665,3084.7665,10.73334,112.700113,215.30008,15.93333,76.03332,418.93332,0.101758008658009,2,9,24,-0.00303030303030303,7.966665,8.44814666666667,17.455555,0.494582295987794,27.5,94.9333,3.45212
NZW-NA,LL5-B2B/2016-01-25_BG/LL5-4_NZW.avi,NZW/LacJ,Albino,3,F,0,NA,LL5-4,20,8.85714285714286,2016-01-25,2019-11-21 11:05:00,1265.004,3472.9198,4457.225,298.4334,1189.1001,3289.1001,1.566663,10.966657,10.966657,5.16667,85.36664,85.36664,-0.0779148189033189,1,6,6,-0.00663780663780664,5.16667,14.2277733333333,14.2277733333333,0.94132502739726,17.5,59.16667,3.38095257142857
C57L-NA,LL5-B2B/2016-01-26_BG/LL5-1_C57L.avi,C57L/J,Gray,10,F,0,19.3,LL5-1,17,9,2016-01-26,2019-11-21 10:45:00,4008.297,11705.622,27086.607,230.7931,963.6207,2598.0346,69.24138,236.44825,702.034417,0,5.93103,33.13795,0.0205006002886003,0,1,5,0.00223665223665224,NA,5.93103,6.62759,0.0848975291324989,37.5,13.4483,0.358621333333333
C57L-NA,LL5-B2B/2016-01-26_BG/LL5-2_C57L.avi,C57L/J,Gray,10,F,0,19.9,LL5-2,18,9,2016-01-26,2019-11-21 10:45:00,3390.668,9702.298,22704.6054,264.6896,984.9655,2845.1725,35.31034,215.069098,454.862107,0,9.7931,170.72408,0.215221098124098,0,2,9,0.00656565656565657,NA,4.89655,18.9693422222222,0.911432202380953,47.5,143.24133,3.01560694736842
C57L-NA,LL5-B2B/2016-01-26_BG/LL5-3_C57L.avi,C57L/J,Gray,10,F,0,19.8,LL5-3,19,9,2016-01-26,2019-11-21 10:45:00,3582.046,10447.154,23834.504,262.138,860.4828,2428.17244,37.86211,339.55184,871.862082,0,0,48.06904,0.0535329639249639,0,0,4,0.00490620490620491,NA,NA,12.01726,-0.274477372262774,32.5,20.6552,0.635544615384615
B6J_F-NA,LL5-B2B/2016-02-01_BG/LL5-1_B6J_F.avi,C57BL/6J,Black,6,F,0,18.8,LL5-1,17,9.85714285714286,2016-02-01,2019-11-21 11:00:00,3558.767,10961.983,23704.161,275.1334,1047.7666,2692.3668,24.9,152.3,607.7332,3.73333,16.63333,98.23329,0.0659595396825397,1,4,13,0.00165945165945166,3.73333,4.1583325,7.55640692307692,0.181883671139659,52.5,34.4333,0.655872380952381
B6J_F-NA,LL5-B2B/2016-02-01_BG/LL5-2_B6J_F.avi,C57BL/6J,Black,6,F,0,21.8,LL5-2,18,9.85714285714286,2016-02-01,2019-11-21 11:00:00,2914.514,9961.309,25158.991,268.4334,1005.7334,2709.9666,31.56663,194.33332,590.10006,3.1,16.1,59.73336,0.0177249271284271,1,3,8,-0.000144300144300145,3.1,5.36666666666667,7.46667,0.106302602488273,27.5,16.06666,0.584242181818182
B6J_F-NA,LL5-B2B/2016-02-01_BG/LL5-3_B6J_F.avi,C57BL/6J,Black,6,F,0,18.8,LL5-3,19,9.85714285714286,2016-02-01,2019-11-21 11:00:00,2800.587,8997.422,21021.027,259.3332,1022.9998,2567.533,40.70004,177.066706,732.533506,0,5,59.7,0.0103751587301587,0,1,4,-0.000577200577200578,NA,5,14.925,0.59547443438914,37.5,26.6333,0.710221333333333
B6J_F-NA,LL5-B2B/2016-02-01_BG/LL5-4_B6J_F.avi,C57BL/6J,Black,6,F,0,21.7,LL5-4,20,9.85714285714286,2016-02-01,2019-11-21 11:00:00,2456.902,7092.519,18271.532,273,1059.5333,2745.8998,27.03334,140.53337,554.166874,0,22.23333,61.89997,0.0104016204906205,0,4,10,0.000505050505050504,NA,5.5583325,6.189997,0.0536906879292903,37.5,21.89997,0.5839992
CBA_F-NA,LL5-B2B/2016-02-09_BG/LL5-1_CBA_F.avi,CBA/CaJ,Agouti,1,F,0,22.1,LL5-1,17,9,2016-02-09,2019-11-21 10:35:00,1834.943,6048.384,13736.9608,275.5667,902.7002,2806.9003,24.49996,297.39989,493.199882,4.16667,112.90006,510.90026,0.194867694083694,1,8,33,0.00995670995670995,4.16667,14.1125075,15.4818260606061,0.102495743931046,42.5,102.9667,2.42274588235294
CBA_F-NA,LL5-B2B/2016-02-09_BG/LL5-2_CBA_F.avi,CBA/CaJ,Agouti,1,F,0,23,LL5-2,18,9,2016-02-09,2019-11-21 10:35:00,752.4157,6014.8137,11836.7518,292.6667,966.7667,2876.9669,7.33333,233.26666,423.066517,0,30.00003,531.4333,0.477395225108225,0,3,25,0.0163059163059163,NA,10.00001,21.257332,0.489398773106077,42.5,132.90007,3.12706047058824
CBA_F-NA,LL5-B2B/2016-02-09_BG/LL5-3_CBA_F.avi,CBA/CaJ,Agouti,1,F,0,20.6,LL5-3,19,9,2016-02-09,2019-11-21 10:35:00,1859.968,7104.32,13855.6303,264.7666,1000.4666,2872.2999,35.300029,199.600125,427.800131,3.4,35.4333,515.86657,0.490699802308802,1,5,23,0.0095959595959596,3.4,7.08666,22.4289813043478,0.754492313013159,47.5,138.3667,2.91298315789474
CBA_F-NA,LL5-B2B/2016-02-09_BG/LL5-4_CBA_F.avi,CBA/CaJ,Agouti,1,F,0,20,LL5-4,20,9,2016-02-09,2019-11-21 10:35:00,2067.756,9386.635,19895.4957,273.1,958.3,2689.0668,26.90003,241.76674,611.00006,6.76667,26.63333,579.7995,0.612642407647908,1,4,26,0.0108225108225108,6.76667,6.6583325,22.2999807692308,1.09441392353617,52.5,152.19967,2.89904133333333
PL_F-NA,LL5-B2B/2016-02-15_BG/LL5-1_PL_F.avi,PL/J,Albino,3,F,0,16.2,LL5-1,17,9.85714285714286,2016-02-15,2019-11-21 10:45:00,2443.58,7030.492,12644.167,280.6667,1063.9334,3103.1667,19.366637,136.133207,196.933189,0,16.33333,446.3,0.412914795093795,0,2,23,0.0116161616161616,NA,8.166665,19.404347826087,0.900649055189233,47.5,162.26667,3.41614042105263
PL_F-NA,LL5-B2B/2016-02-15_BG/LL5-2_PL_F.avi,PL/J,Albino,3,F,0,18.1,LL5-2,18,9.85714285714286,2016-02-15,2019-11-21 10:45:00,1974.878,5296.4237,9282.3486,289.3,1055.8334,3082.6668,10.7,144.23329,217.399953,0,7.66667,532.8333,0.434184624819625,0,1,15,0.00721500721500722,NA,7.66667,35.52222,2.58377619360131,47.5,148.4,3.12421052631579
PL_F-NA,LL5-B2B/2016-02-15_BG/LL5-3_PL_F.avi,PL/J,Albino,3,F,0,17.7,LL5-3,19,9.85714285714286,2016-02-15,2019-11-21 10:45:00,1660.794,6440.082,14809.8785,292.7,1111.7667,3086.3669,7.33333,88.29993,213.699961,0,7.2,115.23333,0.11367483982684,0,1,9,0.00627705627705628,NA,7.2,12.8037033333333,0.35931792387209,47.5,34.5,0.726315789473684
PL_F-NA,LL5-B2B/2016-02-15_BG/LL5-4_PL_F.avi,PL/J,Albino,3,F,0,18,LL5-4,20,9.85714285714286,2016-02-15,2019-11-21 10:45:00,3494.766,18747.195,55182.321,238.8333,866.1,2316.3001,61.20007,333.93343,983.76672,0,0,69.7667,0.0329076378066378,0,0,7,0.00432900432900433,NA,NA,9.96667142857143,-0.25095285255266,22.5,20.9667,0.931853333333333
BALBcByJ_M-NA,LL5-B2B/2016-02-16_BG/LL5-1_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,29.2,LL5-1,17,9,2016-02-16,2019-11-21 10:45:00,765.1387,2513.3193,10432.9848,300.0656,1198.7208,3230.5338,0.06292,1.79322,70.97372,0,0,10.13012,0.0119166666666667,0,0,2,0.00216450216450216,NA,NA,5.06506,0.134828571428571,47.5,6.00886,0.126502315789474
BALBcByJ_M-NA,LL5-B2B/2016-02-16_BG/LL5-2_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,28,LL5-2,18,9,2016-02-16,2019-11-21 10:45:00,787.1253,2441.6223,7521.3608,300.1285,1193.1837,3276.1509,0,7.33018,25.26238,0,0,8.84026,0.0063578253968254,0,0,2,0.00151515151515152,NA,NA,4.42013,-0.0177817391304348,27.5,4.62462,0.168168
BALBcByJ_M-NA,LL5-B2B/2016-02-16_BG/LL5-3_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,28,LL5-3,19,9,2016-02-16,2019-11-21 10:45:00,1100.885,3769.5465,11009.126,297.36,1197.1477,3208.2287,2.76848,3.39768,93.21602,0,14.18846,108.0651,0.0723738282828283,0,2,11,0.00649350649350649,NA,7.09423,9.8241,0.0576882820354529,42.5,28.81732,0.678054588235294
BALBcByJ_M-NA,LL5-B2B/2016-02-16_BG/LL5-4_BALBcByJ_M.avi,BALB/cByJ,Albino,3,M,1,30,LL5-4,20,9,2016-02-16,2019-11-21 10:45:00,2003.77,7034.081,17376.234,283.1086,966.8602,2451.2058,17.01986,233.65328,850.20624,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2.5,0,0
BTBR_M-NA,LL5-B2B/2016-02-22_BG/LL5-1_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,Agouti,1,M,1,31.1,LL5-1,17,8.85714285714286,2016-02-22,2019-11-21 10:55:00,4882.02,15582.175,24378.23039,274.9918,1058.8179,2909.20094,25.13658,141.69578,392.21178,0,42.75414,811.47986,0.472610643578643,0,3,15,0.00808080808080808,NA,14.25138,54.0986573333333,0.77379645547834,37.5,166.70658,4.4455088
BTBR_M-NA,LL5-B2B/2016-02-22_BG/LL5-2_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,Agouti,1,M,1,31.6,LL5-2,18,8.85714285714286,2016-02-22,2019-11-21 10:55:00,5399.983,10551.6055,18002.6198,266.7179,1129.2569,3161.5732,33.41052,71.2569,139.83978,0,212.54376,703.3194,0.1434036998557,0,4,15,0.00483405483405483,NA,53.13594,46.88796,-0.335364598485855,17.5,112.6583,6.43761714285714
BTBR_M-NA,LL5-B2B/2016-02-22_BG/LL5-3_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,Agouti,1,M,1,28.3,LL5-3,19,8.85714285714286,2016-02-22,2019-11-21 10:55:00,4273.799,11675.3478,17119.0742,267.3786,1118.7176,3161.5102,32.74986,81.92184,140.0284,7.99084,75.91304,652.44908,0.195796305916306,1,5,20,0.00533910533910534,7.99084,15.182608,32.622454,0.0808141966452727,32.5,195.7755,6.02386153846154
BTBR_M-NA,LL5-B2B/2016-02-22_BG/LL5-4_BTBR_M.avi,BTBR T<+>ltpr3<tf>/J,Agouti,1,M,1,29,LL5-4,20,8.85714285714286,2016-02-22,2019-11-21 10:55:00,5694.216,17015.726,29209.4525,282.8255,1066.5886,2922.6029,17.303,133.9252,378.80998,0,71.8546,467.873,0.259252164502164,0,3,12,0.00396825396825397,NA,23.9515333333333,38.9894166666667,0.928709417268853,32.5,126.1231,3.88071076923077
B6AF1_M-NA,LL5-B2B/2016-02-23_BG/LL5-1_B6AF1_M.avi,B6AF1/J,Black,6,M,1,28.7,LL5-1,17,9,2016-02-23,2019-11-21 10:50:00,2110.952,7481.674,19449.863,279.3018,1060.8941,2826.1461,20.82648,139.77664,475.42354,7.17288,30.61058,250.89354,0.141955855699856,1,4,19,0.00144300144300144,7.17288,7.652645,13.2049231578947,0.483362981093924,37.5,49.4236,1.31796266666667
B6AF1_M-NA,LL5-B2B/2016-02-23_BG/LL5-2_B6AF1_M.avi,B6AF1/J,Black,6,M,1,24.7,LL5-2,18,9,2016-02-23,2019-11-21 10:50:00,2488.7,8800.23,20372.8999,274.2683,1014.3649,2904.2301,25.86008,186.43192,397.46554,4.53024,37.7835,373.5872,0.339713124098124,1,5,13,0.0031024531024531,4.53024,7.5567,28.7374769230769,1.06822086786248,42.5,127.4442,2.99868705882353
B6AF1_M-NA,LL5-B2B/2016-02-23_BG/LL5-3_B6AF1_M.avi,B6AF1/J,Black,6,M,1,24.4,LL5-3,19,9,2016-02-23,2019-11-21 10:50:00,2194.584,7953.588,20635.579,281.0637,1058.8491,2711.25404,19.06476,141.85324,590.34692,4.81338,29.7297,230.22438,0.169418737373737,1,5,17,0.00367965367965368,4.81338,5.94594,13.5426105882353,0.445318950896207,47.5,57.25722,1.20541515789474
B6AF1_M-NA,LL5-B2B/2016-02-23_BG/LL5-4_B6AF1_M.avi,B6AF1/J,Black,6,M,1,25.6,LL5-4,20,9,2016-02-23,2019-11-21 10:50:00,2651.266,8202.968,19956.2564,264.8303,1002.599,2796.3538,35.29808,198.13504,505.34192,10.6335,58.42122,338.19498,0.140907176046176,1,7,16,-0.00331890331890332,10.6335,8.34588857142857,21.13718625,0.755155605679251,42.5,113.0987,2.66114588235294
CByB6F1_F-NA,LL5-B2B/2016-03-08_BG/LL5-1_CByB6F1_F.avi,CByB6F1/J,Agouti,1,F,0,20.4,LL5-1,17,9,2016-03-08,2019-11-21 10:55:00,3176.136,10174.694,24391.259,262.754,1074.3905,2880.1316,37.37446,126.12312,421.28084,0,19.0333,79.81396,0.0303772063492063,0,4,12,-1.72296634947377e-18,NA,4.758325,6.65116333333333,0.184689769388722,27.5,13.93678,0.506792
CByB6F1_F-NA,LL5-B2B/2016-03-08_BG/LL5-2_CByB6F1_F.avi,CByB6F1/J,Agouti,1,F,0,20.4,LL5-2,18,9,2016-03-08,2019-11-21 10:55:00,2415.723,7620.303,18604.568,292.2949,1126.4881,2959.7883,7.83354,74.05682,341.65556,4.0898,21.61302,126.56358,0.0521813780663781,1,4,14,0.0025974025974026,4.0898,5.403255,9.04025571428572,0.117291190395956,32.5,33.7566,1.03866461538462
CByB6F1_F-NA,LL5-B2B/2016-03-08_BG/LL5-3_CByB6F1_F.avi,CByB6F1/J,Agouti,1,F,0,19.2,LL5-3,19,9,2016-03-08,2019-11-21 10:55:00,2732.168,8701.336,18504.4226,265.491,981.6151,2706.3152,34.63744,218.89848,595.09724,0,10.09866,78.08372,0.0619235396825397,0,2,9,0.00447330447330447,NA,5.04933,8.67596888888889,0.12829973745105,52.5,37.02842,0.705303238095238
CByB6F1_F-NA,LL5-B2B/2016-03-08_BG/LL5-4_CByB6F1_F.avi,CByB6F1/J,Agouti,1,F,0,20.2,LL5-4,20,9,2016-03-08,2019-11-21 10:55:00,2413.052,7743.459,20687.218,277.2884,962.9276,2470.239,22.83996,237.58596,831.17306,7.5504,19.37936,120.17714,0.110720494949495,2,4,14,0.00800865800865801,3.7752,4.84484,8.58408142857143,0.134450170616114,47.5,51.56294,1.08553557894737
129P3_F-NA,LL5-B2B/2016-03-14_BG/LL5-1_129P3_F.avi,129P3/J,Albino,3,F,0,15.7,LL5-1,17,8.85714285714286,2016-03-14,2019-11-21 10:55:00,2534.665,5707.1445,7449.8748,284.2411,1158.5461,3259.4456,15.8873,41.96764,41.96764,7.0785,82.80278,162.64832,-0.0722491024531025,1,6,13,-0.00490620490620491,7.0785,13.8004633333333,12.5114092307692,-0.108954177279674,17.5,41.0868,2.34781714285714
129P3_F-NA,LL5-B2B/2016-03-14_BG/LL5-2_129P3_F.avi,129P3/J,Albino,3,F,0,17.6,LL5-2,18,8.85714285714286,2016-03-14,2019-11-21 10:55:00,2394.885,4353.2441,5848.34112,300.1285,1200.514,3301.4135,0,0,0,0,5.69426,5.69426,-0.00575177777777778,0,1,1,-0.00101010101010101,NA,5.69426,5.69426,NA,12.5,5.69426,0.4555408
129P3_F-NA,LL5-B2B/2016-03-14_BG/LL5-3_129P3_F.avi,129P3/J,Albino,3,F,0,17,LL5-3,19,8.85714285714286,2016-03-14,2019-11-21 10:55:00,3489.925,9244.817,15629.4928,291.9803,1169.0851,3228.5829,8.14814,31.42854,72.8299,0,0,146.0688,0.138210603174603,0,0,9,0.00772005772005772,NA,NA,16.2298666666667,0.336768975194187,32.5,50.5248,1.55460923076923
129P3_F-NA,LL5-B2B/2016-03-14_BG/LL5-4_129P3_F.avi,129P3/J,Albino,3,F,0,17.7,LL5-4,20,8.85714285714286,2016-03-14,2019-11-21 10:55:00,2620.031,6022.0339,8821.4092,290.3758,1179.7817,3271.9982,9.7526,20.73214,29.4151,0,26.52074,58.45266,-0.012847240981241,0,3,7,-0.00144300144300144,NA,8.84024666666667,8.35038,0.0404374187884109,12.5,22.1478,1.771824
NZWLacJ_F-NA,LL5-B2B/2016-03-28_SPD/LL5-1_NZWLacJ_F.avi,NZW/LacJ,Albino,3,F,0,25.7,LL5-1,17,8.85714285714286,2016-03-28,2019-11-21 10:25:00,2185.027,7323.519,13337.1922,292.3579,1115.5089,3042.9689,7.77062,85.0049,258.44404,3.96396,35.8959,188.82294,0.136054240981241,1,4,18,0.0088023088023088,3.96396,8.973975,10.4901633333333,0.203642098753503,47.5,62.88856,1.32396968421053
NZWLacJ_F-NA,LL5-B2B/2016-03-28_SPD/LL5-2_NZWLacJ_F.avi,NZW/LacJ,Albino,3,F,0,30.4,LL5-2,18,8.85714285714286,2016-03-28,2019-11-21 10:25:00,2461.675,6606.119,10066.1403,283.9895,1057.0247,3092.1727,16.13898,143.48906,209.24044,3.27184,17.3345,274.36266,0.0749591818181818,1,4,16,-0.000432900432900434,3.27184,4.333625,17.14766625,0.357247388126492,37.5,71.8232,1.91528533333333
NZWLacJ_F-NA,LL5-B2B/2016-03-28_SPD/LL5-3_NZWLacJ_F.avi,NZW/LacJ,Albino,3,F,0,26.3,LL5-3,19,8.85714285714286,2016-03-28,2019-11-21 10:25:00,2862.405,7496.8858,10917.1464,291.2252,1147.4092,3244.0301,8.90318,53.10446,57.38302,3.74374,127.53886,361.25532,0.0233679985569985,1,8,19,-0.00238095238095238,3.74374,15.9423575,19.0134378947368,0.22815250807836,17.5,96.8339,5.53336571428571
NZWLacJ_F-NA,LL5-B2B/2016-03-28_SPD/LL5-4_NZWLacJ_F.avi,NZW/LacJ,Albino,3,F,0,27.2,LL5-4,20,8.85714285714286,2016-03-28,2019-11-21 10:25:00,1768.717,5995.685,12317.8309,283.6434,1118.6548,3045.3599,16.48504,81.8589,256.0528,7.36164,66.16032,371.44836,0.119427984126984,1,6,24,0.00670995670995671,7.36164,11.02672,15.477015,0.114288898766678,27.5,109.4494,3.97997818181818
129P3_F-NA,LL5-B2B/2016-03-29_SPD/LL5-1_129P3_F.avi,129P3/J,Albino,3,F,0,17.2,LL5-1,17,9,2016-03-29,2019-11-21 10:25:00,2144.524,4701.6307,7639.6797,292.0747,1187.8041,3261.0501,8.05376,12.70984,40.36318,0,5.22236,31.58588,0.00361811832611833,0,1,4,0.000649350649350649,NA,5.22236,7.89647,-0.0167268518888667,22.5,11.5144,0.511751111111111
129P3_F-NA,LL5-B2B/2016-03-29_SPD/LL5-2_129P3_F.avi,129P3/J,Albino,3,F,0,16.5,LL5-2,18,9,2016-03-29,2019-11-21 10:25:00,2640.486,4890.0235,8397.46629,296.2273,1192.2083,3292.51,4.12126,8.52566,9.1234,3.36622,62.66828,91.54856,-0.0303046103896104,1,7,11,-0.00346320346320346,3.36622,8.95261142857143,8.32259636363636,-0.00508464171974525,17.5,28.8488,1.64850285714286
129P3_F-NA,LL5-B2B/2016-03-29_SPD/LL5-3_129P3_F.avi,129P3/J,Albino,3,F,0,19.5,LL5-3,19,9,2016-03-29,2019-11-21 10:25:00,2959.313,6490.1179,8216.9774,281.1894,1164.083,3257.4636,18.93892,36.43068,43.94962,5.59988,50.61914,117.81768,-0.00890234054834056,1,4,8,-0.00223665223665224,5.59988,12.654785,14.72721,0.152483354883002,42.5,29.1634,0.686197647058823
129P3_F-NA,LL5-B2B/2016-03-29_SPD/LL5-4_129P3_F.avi,129P3/J,Albino,3,F,0,19,LL5-4,20,9,2016-03-29,2019-11-21 10:25:00,3206.838,6999.1807,10265.0613,284.7129,1165.0582,3252.5242,15.4154,35.45542,48.88884,5.22236,46.87532,189.4205,0.100211265512266,1,5,11,-0.000505050505050507,5.22236,9.375064,17.2200454545455,0.556887343708076,37.5,39.5452,1.05453866666667
LL5-B2B/2016-03-30_SPD/LL5-1_CAST_F.avi-NA,LL5-B2B/2016-03-30_SPD/LL5-1_CAST_F.avi,CAST/EiJ,Agouti,1,F,0,11.4,LL5-1,17,9.14285714285714,2016-03-30,2019-11-21 10:20:00,3965.055,9738.223,21680.5056,290.0613,1144.3891,3169.6269,10.0672,56.12464,131.78594,0,11.19976,20.73214,-0.000136190476190478,0,2,4,-0.000216450216450217,NA,5.59988,5.183035,0.0137060496613996,52.5,6.35492,0.121046095238095
